Umean,Umax,Umed,Tstart,Ttotal,Dtotal,Dispmed,dEmax,Iswim,Ibike,Turnsmed,Turnsmin,Turnsmean,Grademed,Activity,Athlete,FileID
2.938502045,6.845952205,3.046540266,8.06777778,2.315833337,24221.8372,930.6943272,402.2,0,0,0.744881108,0.432814954,0.730947966,0.045740389,run,Adam,20120526-150358
4.051700825,6.023118661,4.060248117,12.14638889,0.708888888,10317.89434,887.4549081,8.7,0,0,0.530982683,0.363464172,0.547964128,0.007993416,run,Adam,20120601-190841
3.877124832,5.340398776,3.891237592,12.05916667,0.879999999,12288.30902,933.5904489,11.4,0,0,0.587223304,0.294743914,0.580692431,0.006490764,run,Adam,20120604-190331
3.871992523,5.777217004,3.89512365,12.18361111,0.742222225,10285.01751,817.4598302,8.7,0,0,0.503770381,0.330358197,0.512985631,0.006433251,run,Adam,20120605-191100
4.084325417,5.927225093,4.142765605,12.29444445,0.769166663,11352.46374,1565.063966,7.9,0,0,0.863528077,0.71195422,0.848464168,0.009783924,run,Adam,20120606-191739
4.225131248,6.492970694,4.198698102,12.18111111,0.470000002,7112.77761,911.3463065,9.4,0,0,0.539569734,0.313687307,0.527258815,0.006590751,run,Adam,20120607-191047
4.030848116,9.856581493,4.027088045,12.53888889,0.709999999,10306.6293,744.1727277,8.8,0,0,0.414773801,0.226875177,0.454226503,0.005268804,run,Adam,20120611-193215
3.758054398,5.461696524,3.795920894,12.1825,0.760000002,10292.38363,904.5736351,8.7,0,0,0.527813136,0.41291013,0.560075992,0.005938351,run,Adam,20120612-191051
3.563090417,5.298221868,3.586040841,12.13888889,0.574444444,7361.062886,763.8388513,9.5,0,0,0.484023372,0.411711462,0.534431479,0.005705223,run,Adam,20120613-190816
3.653970577,6.135793217,3.659674975,11.73305556,0.855833332,11249.11994,1377.582879,9,0,0,0.899484309,0.523728948,0.83203341,0.009192385,run,Adam,20120614-184358
3.793540351,6.955160061,3.766520681,12.06694444,0.758055554,10298.64953,832.8175333,8.6,0,0,0.507614187,0.392873627,0.531691655,0.005561753,run,Adam,20120615-190358
3.597669818,8.606706764,3.590583488,12.21138889,0.54888889,7081.718063,778.4929249,9.7,0,0,0.488199044,0.407397912,0.534728569,0.006147652,run,Adam,20120618-191240
3.699043635,6.540792588,3.686224814,11.77638889,0.773888888,10292.59713,787.8446506,8.6,0,0,0.497004905,0.384994902,0.512987158,0.005754057,run,Adam,20120620-184631
4.133000002,6.645552982,4.098855042,12.14277778,0.694722223,10297.96392,916.4809943,8.5,0,0,0.5325182,0.319125181,0.540112411,0.005623985,run,Adam,20120621-190829
4.127796276,5.744691194,4.12669245,12.08027778,0.479166666,7090.493241,902.6475837,9.3,0,0,0.561173804,0.283996981,0.534801197,0.00570804,run,Adam,20120622-190448
3.687216276,5.102842788,3.708128381,20.61833333,0.709166665,9406.54189,547.3803642,9.8,0,0,0.376894627,0.160064274,0.406963283,0.006542755,run,Adam,20120625-033659
4.014273658,6.319664122,3.963140509,12.04111111,0.495555555,7096.242335,905.4170032,9.8,0,0,0.57441131,0.345339694,0.554536307,0.006052358,run,Adam,20120625-190223
4.142768483,5.506667137,4.18872546,12.17805556,0.754444445,11290.77676,1554.020494,7.9,0,0,0.858711171,0.787428031,0.860057033,0.007880577,run,Adam,20120626-191040
3.932508627,6.021648549,3.936632384,12.09361111,0.504166665,7103.63829,951.2295071,9.4,0,0,0.55442827,0.31670991,0.541021208,0.005359899,run,Adam,20120627-190536
4.270191126,6.186926128,4.291065033,12.83972222,0.673611109,10320.46763,749.4570689,8.8,0,0,0.439456164,0.256456587,0.456604621,0.005446702,run,Adam,20120629-195018
4.112958853,6.687786401,4.143838762,12.33638889,0.695277778,10308.74762,817.6916514,8.5,0,0,0.446702475,0.234886295,0.454783033,0.004910963,run,Adam,20120702-192007
3.490143565,4.928787236,3.5705266,16.36972222,1.314444445,16064.31719,774.4899908,9.8,0,0,0.476233916,0.150891756,0.516147726,0.006815673,run,Adam,20120704-232205
3.232599343,5.131187248,3.252654541,6.150555558,1.389166667,16192.5034,1200.0944,13.7,0,0,0.881977582,0.537606789,0.833655177,0.005500925,run,Adam,20120708-130855
3.178494182,5.046394437,3.16124661,11.34972222,1.841944445,20832.90728,955.3918903,26,0,0,0.645994289,0.103443744,0.525082512,0.0112828,run,Adam,20120715-182054
3.357379562,4.799250781,3.41046308,12.19638889,0.587222222,7132.163261,651.4438634,9.6,0,0,0.451570028,0.251109073,0.474199392,0.006666496,run,Adam,20120724-191141
3.873802018,5.319144828,3.897915061,12.21,0.510277776,7119.43137,912.5455779,9.8,0,0,0.552946141,0.326280863,0.538253657,0.006170764,run,Adam,20120725-191230
3.662363677,6.725780079,3.70485217,11.24972222,0.148055552,1918.702277,792.5095409,4,0,0,0.468898422,0.468898422,0.468898422,0.005665252,run,Adam,20120726-181457
4.388392951,5.473569426,4.391794413,11.6425,0.315000001,4959.458689,1355.933264,6.3,0,0,0.781003636,0.619342736,0.781003636,0.009955275,run,Adam,20120726-183829
3.895654745,5.630212386,3.91876303,19.78972222,0.810555557,11399.64827,1159.75158,8.5,0,0,0.704532099,0.447598011,0.675098376,0.009709214,run,Adam,20120729-024720
3.565183137,6.954558412,3.699601347,18.96833333,0.138333335,1790.826002,645.054998,5.3,0,0,0.414096943,0.414096943,0.414096943,0.00658089,run,Adam,20120730-015801
3.202163628,5.753377723,3.374838458,19.50333333,0.9025,10384.92284,1479.187857,7.8,0,0,0.906143003,0.838375928,0.906489951,0.006482393,run,Adam,20120801-023011
3.755757474,6.509535978,3.806551422,12.30111111,0.53,7108.786115,921.7096279,9.8,0,0,0.583571207,0.37314192,0.575244235,0.006799267,run,Adam,20120802-191803
4.089823677,5.553538569,4.103146681,12.20361111,0.482500001,7107.518667,944.2415182,9.3,0,0,0.550069404,0.323481373,0.537275635,0.006118088,run,Adam,20120803-191212
3.821274896,4.958618726,3.898004499,20.78472222,0.813333333,11254.22976,1461.533753,8.1,0,0,0.868846726,0.643265877,0.846877956,0.005400844,run,Adam,20120806-034704
3.862607773,6.439764527,3.803729189,19.81166667,0.652222222,9043.357164,1381.962165,7.9,0,0,0.730449842,0.424011978,0.70484137,0.009062726,run,Adam,20120808-024837
3.833948211,4.679364385,3.902896474,12.42444444,0.513611111,7105.647402,900.7729264,9.5,0,0,0.558466698,0.329402833,0.543316087,0.006281983,run,Adam,20120809-192523
4.03742253,5.976876976,4.060730201,12.51861111,0.488611112,7099.232909,902.9737462,9,0,0,0.542159391,0.247975571,0.513069587,0.007885788,run,Adam,20120813-193102
3.662975088,5.914263458,3.657660255,12.1775,0.540277778,7108.148473,867.6483412,9.4,0,0,0.566858964,0.368365437,0.564849193,0.005592314,run,Adam,20120814-191038
3.437434092,4.306848961,3.555486337,12.21,0.573333336,7110.718617,871.8865428,9.6,0,0,0.564493284,0.365791176,0.55923088,0.00689457,run,Adam,20120816-191230
3.482915811,5.510647008,3.628719857,9.846666668,0.657777778,8120.801882,507.5415821,47.4,0,0,0.350339052,0.092357362,0.327815341,0.035099508,run,Adam,20120819-165043
4.055725653,5.000726159,4.07708335,12.235,0.486388891,7102.090169,909.5950704,9.5,0,0,0.541008003,0.265393739,0.521480865,0.005148271,run,Adam,20120820-191402
4.030064064,5.447505691,4.052898707,12.60305556,0.489999999,7097.685855,966.1618091,9.2,0,0,0.578969126,0.291469997,0.543715943,0.005517792,run,Adam,20120822-193607
3.95072591,5.379123689,3.990780513,18.50611111,0.876944446,12483.53316,1357.866086,8.4,0,0,0.716448152,0.274170574,0.695005901,0.006147529,run,Adam,20120823-013016
3.43641476,4.274088004,3.493928321,12.26888889,0.572222223,7112.827718,735.6484739,9.2,0,0,0.489516591,0.296600876,0.506010901,0.006106892,run,Adam,20120824-191604
3.968815959,5.926570568,4.015068625,19.8275,1.127499998,16145.59192,803.7445001,9.4,0,0,0.421264605,0.224167405,0.452638571,0.004975571,run,Adam,20120828-024938
3.644711379,4.881186967,3.729435049,12.18333333,0.540555554,7100.76247,898.3780214,9.7,0,0,0.577877688,0.367023542,0.566408634,0.006100087,run,Adam,20120828-191055
3.303286676,4.514736079,3.31762989,12.37,0.878333336,10445.50275,791.793996,8.6,0,0,0.52363665,0.135092804,0.481777759,0.006154663,run,Adam,20120829-192206
3.698346491,5.137028213,3.836141133,18.45083334,1.142500003,15251.62518,1222.421984,16.4,0,0,0.735540048,0.292843086,0.691832436,0.008606515,run,Adam,20120830-012702
4.10435298,10.90893399,4.101966388,12.32222222,0.704166667,10360.06902,825.0097955,8.7,0,0,0.461635811,0.25975117,0.488303552,0.005791874,run,Adam,20120831-191914
3.949226878,5.353733686,4.20675316,14.52305556,0.129444444,1826.230764,242.3419904,2.6,0,0,0.17234345,0.17234345,0.17234345,0,run,Adam,20120901-213122
3.102434111,4.809561044,3.284534252,12.68,1.979166669,21774.91098,749.0485088,396.5,0,0,0.66107015,0.37905984,0.638072383,0.075868677,run,Adam,20120902-194046
3.505673243,5.926648837,3.535469632,12.14444445,0.567222222,7181.611405,728.1856521,9.4,0,0,0.498187189,0.255942118,0.494091773,0.00670192,run,Adam,20120904-190834
